class,solver,' MinNonzerosPerRow',' NonZeroPatternSymmetryV1',' lowerBandwidth',' InfinityNorm',' ColumnVariance',' DiagonalMean','DiagonalNonZeros ',' DiagonalAverage'
bad,47942864,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,47942865,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,47942866,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,8520536,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,82456576,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,95762354,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,90783920,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,99720138,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,30870723,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,30870722,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,13323659,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,45869640,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,36564233,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,68908713,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,36564232,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,75830645,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,36564234,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,81986705,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,37052870,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,37052871,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,80361466,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,80361467,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,80361464,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,80361465,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,49834420,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,1216556,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,36564235,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,75830647,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,75830646,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,18524981,4,1,44,43.306,1.04245,-12.471,968,12.471
bad,37052869,4,1,44,43.306,1.04245,-12.471,968,12.471
good,37052868,4,1,44,43.306,1.04245,-12.471,968,12.471
good,89565283,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,91036839,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,45869639,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,45869638,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,45869637,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,47942867,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,89269802,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,89269803,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,89269801,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,89269804,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,30870721,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,53302993,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,30870720,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,64278029,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,44526267,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,17734818,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,95762352,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,49834417,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,49834419,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,49834418,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,11256942,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,11256943,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,11256941,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,42851841,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,11256944,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,31459546,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,17887723,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,91845162,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,53362206,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,95762355,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,12321508,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,75830644,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,95762353,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,85483012,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,47942864,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,47942865,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,47942866,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,8520536,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,82456576,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,95762354,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,90783920,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,99720138,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,30870723,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,30870722,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,13323659,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,45869640,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,36564233,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,68908713,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,36564232,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,75830645,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,36564234,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,81986705,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,37052870,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,37052871,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,80361466,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,80361467,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,80361464,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,80361465,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,49834420,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,1216556,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,36564235,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,75830647,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,75830646,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,18524981,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,37052869,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,37052868,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,89565283,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,91036839,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,45869639,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,45869638,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,45869637,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,47942867,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,89269802,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,89269803,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,89269801,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,89269804,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,30870721,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,53302993,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,30870720,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,64278029,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,44526267,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,17734818,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,95762352,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,49834417,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,49834419,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,49834418,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,11256942,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,11256943,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,11256941,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,42851841,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,11256944,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,31459546,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,17887723,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,91845162,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,53362206,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,95762355,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,12321508,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,75830644,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,95762353,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,85483012,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,47942864,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,47942865,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,47942866,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,8520536,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,82456576,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,95762354,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,90783920,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,99720138,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,30870723,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,30870722,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,13323659,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,45869640,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,36564233,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,68908713,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,36564232,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,75830645,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,36564234,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,81986705,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,37052870,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,37052871,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,80361466,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,80361467,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,80361464,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,80361465,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,49834420,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,1216556,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,36564235,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,75830647,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,75830646,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,18524981,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,37052869,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,37052868,1,0,864,5.727273,1.000163,0.25781,1136,0.25781
good,89565283,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,91036839,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,45869639,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,45869638,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,45869637,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,47942867,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,89269802,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,89269803,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,89269801,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,89269804,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,30870721,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,53302993,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,30870720,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,64278029,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,44526267,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,17734818,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,95762352,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,49834417,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,49834419,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,49834418,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,11256942,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,11256943,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,11256941,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,42851841,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,11256944,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,31459546,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,17887723,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,91845162,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,53362206,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,95762355,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,12321508,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,75830644,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,95762353,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,85483012,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,47942864,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,47942865,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,47942866,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,8520536,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,82456576,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,95762354,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,90783920,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,99720138,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,30870723,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,30870722,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,13323659,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,45869640,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,36564233,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,68908713,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,36564232,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,75830645,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,36564234,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,81986705,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,37052870,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,37052871,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,80361466,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,80361467,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,80361464,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,80361465,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,49834420,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,1216556,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,36564235,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,75830647,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,75830646,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,18524981,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,37052869,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,37052868,1,0,1763,1.644563,1,0.002528,1801,0.002528
good,89565283,4,1,9900,4,1.0004,0,0,0
good,91036839,4,1,9900,4,1.0004,0,0,0
good,45869639,4,1,9900,4,1.0004,0,0,0
good,45869638,4,1,9900,4,1.0004,0,0,0
good,45869637,4,1,9900,4,1.0004,0,0,0
good,47942867,4,1,9900,4,1.0004,0,0,0
good,89269802,4,1,9900,4,1.0004,0,0,0
good,89269803,4,1,9900,4,1.0004,0,0,0
good,89269801,4,1,9900,4,1.0004,0,0,0
good,89269804,4,1,9900,4,1.0004,0,0,0
good,30870721,4,1,9900,4,1.0004,0,0,0
good,53302993,4,1,9900,4,1.0004,0,0,0
good,30870720,4,1,9900,4,1.0004,0,0,0
good,64278029,4,1,9900,4,1.0004,0,0,0
good,44526267,4,1,9900,4,1.0004,0,0,0
good,17734818,4,1,9900,4,1.0004,0,0,0
good,95762352,4,1,9900,4,1.0004,0,0,0
good,49834417,4,1,9900,4,1.0004,0,0,0
good,49834419,4,1,9900,4,1.0004,0,0,0
good,49834418,4,1,9900,4,1.0004,0,0,0
good,11256942,4,1,9900,4,1.0004,0,0,0
good,11256943,4,1,9900,4,1.0004,0,0,0
good,11256941,4,1,9900,4,1.0004,0,0,0
good,42851841,4,1,9900,4,1.0004,0,0,0
good,11256944,4,1,9900,4,1.0004,0,0,0
good,31459546,4,1,9900,4,1.0004,0,0,0
good,17887723,4,1,9900,4,1.0004,0,0,0
good,91845162,4,1,9900,4,1.0004,0,0,0
good,53362206,4,1,9900,4,1.0004,0,0,0
good,95762355,4,1,9900,4,1.0004,0,0,0
good,12321508,4,1,9900,4,1.0004,0,0,0
good,75830644,4,1,9900,4,1.0004,0,0,0
good,95762353,4,1,9900,4,1.0004,0,0,0
good,85483012,4,1,9900,4,1.0004,0,0,0
good,47942864,4,1,9900,4,1.0004,0,0,0
good,47942865,4,1,9900,4,1.0004,0,0,0
good,47942866,4,1,9900,4,1.0004,0,0,0
good,8520536,4,1,9900,4,1.0004,0,0,0
good,82456576,4,1,9900,4,1.0004,0,0,0
good,95762354,4,1,9900,4,1.0004,0,0,0
good,90783920,4,1,9900,4,1.0004,0,0,0
good,99720138,4,1,9900,4,1.0004,0,0,0
good,30870723,4,1,9900,4,1.0004,0,0,0
good,30870722,4,1,9900,4,1.0004,0,0,0
good,13323659,4,1,9900,4,1.0004,0,0,0
good,45869640,4,1,9900,4,1.0004,0,0,0
good,36564233,4,1,9900,4,1.0004,0,0,0
good,68908713,4,1,9900,4,1.0004,0,0,0
good,36564232,4,1,9900,4,1.0004,0,0,0
good,75830645,4,1,9900,4,1.0004,0,0,0
good,36564234,4,1,9900,4,1.0004,0,0,0
good,81986705,4,1,9900,4,1.0004,0,0,0
good,37052870,4,1,9900,4,1.0004,0,0,0
good,37052871,4,1,9900,4,1.0004,0,0,0
good,80361466,4,1,9900,4,1.0004,0,0,0
good,80361467,4,1,9900,4,1.0004,0,0,0
good,80361464,4,1,9900,4,1.0004,0,0,0
good,80361465,4,1,9900,4,1.0004,0,0,0
good,49834420,4,1,9900,4,1.0004,0,0,0
good,1216556,4,1,9900,4,1.0004,0,0,0
good,36564235,4,1,9900,4,1.0004,0,0,0
good,75830647,4,1,9900,4,1.0004,0,0,0
good,75830646,4,1,9900,4,1.0004,0,0,0
good,18524981,4,1,9900,4,1.0004,0,0,0
good,37052869,4,1,9900,4,1.0004,0,0,0
good,37052868,4,1,9900,4,1.0004,0,0,0
good,89565283,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,91036839,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,45869639,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,45869638,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,45869637,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,47942867,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,89269802,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,89269803,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,89269801,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,89269804,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,30870721,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,53302993,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,30870720,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,64278029,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,44526267,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,17734818,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,95762352,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,49834417,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,49834419,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,49834418,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,11256942,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,11256943,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,11256941,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,42851841,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,11256944,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,31459546,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,17887723,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,91845162,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,53362206,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,95762355,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,12321508,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,75830644,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,95762353,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,85483012,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,47942864,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,47942865,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,47942866,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,8520536,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,82456576,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,95762354,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,90783920,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,99720138,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,30870723,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,30870722,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,13323659,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,45869640,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,36564233,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,68908713,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
good,36564232,1,0,329,2004014.563,1.326076,30362.19143,366,30362.19143
