Matrix name, Dimension, nnz, MaxNonzerosPerRow, MinNonzerosPerRow, AvgNonzerosPerRow, AbsoluteNonZeroSum, symmetricity, AvgDiagDist, NonZeroPatternSymmetryV1, Trace, AbsoluteTrace, OneNorm, InfinityNorm, FrobeniusNorm, SymmetricInfinityNorm, SymmetricFrobeniusNorm, AntiSymmetricInfinityNorm, AntiSymmetricFrobeniusNorm, DiagonalAverage, RowDiagonalDominance, ColDiagonalDominance, RowVariance, ColumnVariance, lowerBandwidth, upperBandwidth, DiagonalMean, DiagonalSign," DiagonalNonZeros 
",Filename, Dimension, True largest Eigen Value, Eigen Value from Power method, Absolute Error, Relative Error for largest Eigen Value, True smallest Eigen Value, Smallest eigen value from double power method, Relative error for smallest Eigen value, Condn No. from lamda_max/lamda_min, True Condn no. (condest(A 2)), condest(A 1), cond(A 2), cond(A 1), Relative error for condition no.," Symmetric? 
"
dwt_869.mat,869,7285,14,4,8.383199,7285,1,5,1,869,869,14,14,85.352211,14,85.352211,0,0,1,1,1,1.000005,1.004587,586,586,1,-1,"869
",dwt_869.mat,869,10.175101,10.563754,0.388653,0.038196,8.789499,-1.767574,0.798899,5.976414, Inf, Inf, Inf, Inf, NaN,"1
"
dwt_87.mat,87,541,13,2,6.218391,541,1,18.428571,1,87,87,13,13,23.259407,13,23.259407,0,0,1,1,1,1.000261,1.074846,63,63,1,-1,"87
",dwt_87.mat,87,7.713552,7.615747,0.097805,0.01268,4.911388,-2.228004,0.54636,3.418192,354.929086,354.929086,354.929086,354.929086,9.90E-01,"1
"
dwt_878.mat,878,7448,10,4,8.482916,7448,1,11,1,878,878,10,10,86.301796,10,86.301796,0,0,1,1,1,1.00001,1.00454,519,519,1,-1,"878
",dwt_878.mat,878,8.911295,8.698046,0.213248,0.02393,8.669324,19.512135,1.25071,0.445776, Inf, Inf, Inf, Inf, NaN,"1
"
dwt_918.mat,918,7384,13,4,8.043573,7384,1,422,1,918,918,13,13,85.930204,13,85.930204,0,0,1,1,1,1.000005,1.008648,839,839,1,-1,"918
",dwt_918.mat,918,8.824395,8.747123,0.077273,0.008757,8.486331,-1.593914,0.812179,5.487828, Inf, Inf, Inf, Inf, NaN,"1
"
dwt_992.mat,992,16744,18,8,16.879032,16744,1,256.5,1,992,992,18,18,129.398609,18,129.398609,0,0,1,1,1,1.000008,1.008008,513,513,1,-1,"992
",dwt_992.mat,992,17.73855,17.548938,0.189612,0.010689,16.8926,-1.891773,0.888012,9.276451, Inf, Inf, Inf, Inf, NaN,"1
"
eris1176.mat,1176,18552,99,2,15.77551,18552,1,172.35,1,1176,1176,99,99,136.205727,99,136.205727,0,0,1,1,1,1.000004,1.016732,742,742,1,-1,"1176
",eris1176.mat,1176,80.073891,79.447834,0.626057,0.007818,19.080141,0.815262,0.957272,97.450683, Inf, Inf, Inf, Inf, NaN,"1
"
ex1.mat,216,4317,48,8,19.986111,13.447697,0,17,1,6.955644,6.955644,0.161905,0.161905,0.682658,0.161905,0.682658,0,0,0.032202,0,0,1,1,64,64,0.032202,-1,"181
",ex1.mat,216,0.130188,0.128839,0.001349,0.01036,0.128019,0.000735,0.994258,175.265728,65332.74003,65332.74003,65332.74003,65332.74003,9.97E-01,"0
"
ex10.mat,2410,54840,50,6,22.755187,15409410118,1,36.5,1,3375094567,3375094567,113545862,113545862,215727284.4,113545862,215727284.4,0,0,1400454.177,1,1,1,1.000004,113,113,1400454.177,-1,"2410
",ex10.mat,2410,69619858.37,68920731.27,699127.1055,0.010042,36082745.78,0.021251,1,3243233830,2.06E+12,2.06E+12,2.06E+12,2.06E+12,9.98E-01,"1
"
ex10hs.mat,2548,57308,50,4,22.491366,14705096291,1,28,1,3201965903,3201965903,83631827.92,83631827.92,194154763.6,83631827.92,194154763.6,0,0,1256658.518,1,1,1,347468373.9,117,117,1256658.518,-1,"2548
",ex10hs.mat,2548,52679151.61,41215935.89,11463215.72,0.217604,31611481.85,-61364.79174,0.998059,671.654457,1.27E+12,1.27E+12,1.27E+12,1.27E+12,1.00E+00,"1
"
ex12.mat,3973,79077,37,7,19.903599,182459.3096,1,32.153846,1,76903.3689,76903.3689,162.066745,162.066745,1830.34783,162.066745,1830.34783,0,0,19.356499,1,1,1,1.166709,109,109,19.356499,-1,"2839
",ex12.mat,3973,128.46121,121.537378,6.923832,0.053898,118.168317,-0.004512,0.999962,26934.41225,5.72E+19,5.72E+19,5.72E+19,5.72E+19,1.00E+00,"1
"
ex13.mat,2568,75628,50,10,29.450156,4.28515E+12,1,26.833333,1,7.18587E+11,7.18587E+11,19976276595,19976276595,51263546038,19976276595,51263546038,0,0,279823769.6,1,1,513405628.5,2.69972E+11,165,165,279823769.6,-1,"2568
",ex13.mat,2568,12584191590,-11221221988,1362969602,0.108308,9561653290,7927811248,0.170874,1.415425,4.01E+15,3.95E+15,4.01E+15,4.01E+15,1.00E+00,"1
"
ex14.mat,3251,65875,37,7,20.262996,5443859708,1,40.222222,1,2829674605,2829674605,15868803,15868803,106854977.7,15868803,106854977.7,0,0,870401.2935,1,1,1795.686996,366952365.2,318,318,870401.2935,-1,"2351
",ex14.mat,3251,12666233.3,12757061.21,90827.9163,0.007171,12537791.86,18.711239,0.999999,681786.0404,2.62E+16,2.62E+16,2.62E+16,2.62E+16,1.00E+00,"1
"
ex15.mat,6867,98671,18,4,14.368866,6.17623E+12,1,43.833333,1,1.5726E+12,1.5726E+12,12187368736,12187368736,68876488222,12187368736,68876488222,0,0,229008345.7,1,1,1,75840238837,67,67,229008345.7,-1,"6867
",ex15.mat,6867,11130036505,9817007618,1313028886,0.117972,10272909760,-20240344.65,0.99803,485.021762,1.43E+13,1.43E+13,1.43E+13,1.43E+13,1.00E+00,"1
"
ex18.mat,5773,71701,18,1,12.420059,58312076203,0,44.75,0,14411799362,14411799362,167073129.8,167073129.8,690876791.3,167073129.8,690876791.3,1.05078,14.754256,2496414.232,0,0,1,11256586.89,150,150,2496414.232,-1,"5773
",ex18.mat,5773,129211745.7,112136084.9,17075660.8,0.132153,95483925.47,-92639.62579,0.99903,1210.454856,8.73E+12,8.77E+12,8.73E+12,8.77E+12,1.00E+00,"0
"
ex2.mat,441,26839,125,28,60.85941,20611698572,1,31.178571,1,-2595121608,2660090627,1521094647,1521094647,976080159.7,1521094647,976080159.7,0,0,6031951.534,1,1,204399774.1,6982431625,129,129,-5884629.497,-1,"441
",ex2.mat,441,-699964351.6,-711273154.6,11308803,0.016156,131407399.8,37421.7406,0.999715,19006.95006,54797247664,54797247130,54797247664,54797247664,1.00E+00,"1
"
ex20.mat,2203,67830,67,6,30.789832,70.899473,0,77.315789,0,10.948777,20.548777,1.920653,1.847031,3.658158,0.99891,2.683142,0.921743,2.486538,0.009328,0,0,1,1.000172,117,133,0.00497,-1,"1603
",ex20.mat,2203,-0.231847,-0.229251,0.002596,0.011195,0.223847,0.04512,0.798435,5.080976,589383361.9,589383361.9,589383361.9,589383361.9,1.00E+00,"0
"
ex21.mat,656,18964,62,6,28.908537,45.520277,0,28.461538,1,25.275169,25.537232,0.6447,0.6447,2.211013,0.6447,2.209854,0.043881,0.071607,0.038929,0,0,1,1,167,167,0.038529,-1,"476
",ex21.mat,656,0.514527,0.509843,0.004684,0.009103,0.432448,-0.034478,0.920273,14.787513,911617032.7,911617032.7,911617032.7,911617032.7,1.00E+00,"0
"
ex22.mat,839,22460,62,7,26.769964,2812.866008,0,11.545455,0,827.583653,827.583653,19.992576,19.992576,57.041666,19.992576,57.037905,0.248454,0.655041,0.986393,0,0,1.000001,1.000894,124,124,0.986393,-1,"593
",ex22.mat,839,15.072251,14.123375,0.948877,0.062955,10.302846,-0.526748,0.948874,26.812383,61848.26527,61848.26527,61848.26527,61848.26527,1.00E+00,"0
"
ex24.mat,2283,47901,46,8,20.981603,53807.75241,0,21.4,0,18094.87638,18094.87638,107.061181,107.054435,719.43944,107.057808,719.43396,0.700943,2.808126,7.92592,0,0,1.000009,1.057384,167,167,7.92592,-1,"1635
",ex24.mat,2283,89.230425,-82.851868,6.378557,0.071484,80.854656,54.409879,0.327066,1.522736,524899.6479,524899.6479,524899.6479,524899.6479,1.00E+00,"0
"
ex25.mat,848,24369,62,6,28.737028,51.418462,0,36.272727,0,19.110496,19.113438,0.781306,0.781306,1.661081,0.781306,1.641269,0.154163,0.255786,0.022539,0,0,1,1,95,95,0.022536,-1,"608
",ex25.mat,848,0.645912,0.559129,0.086782,0.134357,0.325894,-0.028272,0.913249,19.776981,79215349.87,79215349.87,79215349.87,79215349.87,1.00E+00,"0
"
ex26.mat,2163,74464,80,4,34.42626,27066.3861,0,329.782609,0,9784.741057,9784.741057,93.697265,100.156172,375.946153,62.564149,356.614798,46.844364,119.001663,4.52369,0,0,1,1.003452,208,2141,4.52369,-1,"1706
",ex26.mat,2163,51.845999,47.524875,4.321125,0.083345,38.228962,-6.656531,0.825877,7.139585,1.45E+17,1.45E+17,1.45E+17,1.45E+17,1.00E+00,"0
"
ex27.mat,974,37652,92,2,38.657084,35.565159,0,49.414634,0,13.997622,14.297622,0.336864,0.336943,0.950936,0.336903,0.950921,0.006664,0.005408,0.014679,0,0,1,1,115,136,0.014371,-1,"782
",ex27.mat,974,0.259777,0.180863,0.078913,0.303774,0.154707,-0.018295,0.881746,9.886105,1751153.048,1751153.048,1751153.048,1751153.048,1.00E+00,"0
"
ex28.mat,2603,77031,62,8,29.593162,49508.68516,0,31.909091,1,16021.77567,16021.77567,122.56647,122.56647,584.20505,122.56647,584.205048,0.024707,0.050185,6.155119,0,0,1.000002,1.021675,111,111,6.155119,-1,"1853
",ex28.mat,2603,92.313915,93.864032,1.550117,0.016792,65.045937,-0.624738,0.990395,150.245339,429932.2155,429932.2155,429932.2155,429932.2155,1.00E+00,"0
"
ex29.mat,2870,23754,9,1,8.276655,296.636245,0,0,1,235.770241,235.770241,1,1,13.482673,1,13.482669,0.003506,0.010415,0.08215,0,0,1,1.000348,42,42,0.08215,-1,"2870
",ex29.mat,2870,1,1,0,0,1,0.003571,0.996429,280.041486,885.246068,885.246068,885.246068,885.246068,6.84E-01,"0
"
ex3.mat,1821,52685,62,8,28.931906,15255187992,1,23.9,1,2968836875,2968836875,34430816.12,34430816.12,140408173.1,34430816.12,140408173.1,0,0,1630333.265,1,1,14864.51971,54214151.58,131,131,1630333.265,-1,"1821
",ex3.mat,1821,22618400.81,22054444.86,563955.9439,0.024934,15952870.16,-370437.602,0.976779,59.536194,61136155134,61136155134,61136155134,61136155134,1.00E+00,"1
"
ex31.mat,3909,91223,75,7,23.336659,6188.688403,0,44.217391,0,1677.458359,1677.458359,29.607695,36.689986,88.474299,18.481971,69.310533,18.208015,54.988649,0.429127,0,0,1,1.000002,141,139,0.429127,-1,"3279
",ex31.mat,3909,2.780733,1.229548,1.551185,0.557833,2.373927,-0.058351,0.97542,21.071575,1011999.508,1011999.508,1011999.508,1011999.508,1.00E+00,"0
"
ex32.mat,1159,11047,13,2,9.531493,10710.27873,1,30.25,1,4151.906715,4151.906715,133.333333,133.333333,298.42332,133.333333,298.42332,0,0,3.582318,1,1,1.000001,1.009525,69,69,3.582318,-1,"863
",ex32.mat,1159,116.551264,110.8676,5.683664,0.048765,69.659016,0.084715,0.998784,1308.716197,7.48E+19,7.48E+19,7.48E+19,7.48E+19,1.00E+00,"1
"
ex33.mat,1733,22189,18,4,12.803808,8.2406E+12,1,22.5,1,1.92223E+12,1.92223E+12,1.61E+11,1.61E+11,2.42972E+11,1.61E+11,2.42972E+11,0,0,1109190269,1,1,1.000001,1.001905,157,157,1109190269,-1,"1733
",ex33.mat,1733,1.18E+11,-84849422585,32749245480,0.278483,47932488759,52199655006,0.089025,1.625479,1.20E+13,1.20E+13,1.20E+13,1.20E+13,1.00E+00,"1
"
ex37.mat,3565,67591,85,1,18.959607,112385.9607,0,0,1,52268.31337,52268.31337,226.374483,226.374477,1472.080011,226.37448,1472.080011,0.000057,0.000174,14.661518,0,0,1,1.000281,501,501,14.661518,-1,"3565
",ex37.mat,3565,179.538657,169.887344,9.651313,0.053756,147.210879,1,0.993207,169.887344,226.374483,226.374483,226.374483,226.374483,2.50E-01,"0
"
ex4.mat,1601,31849,37,7,19.893192,1508.73257,1,40.375,1,351.749547,351.749547,1.96985,1.96985,16.118312,1.96985,16.118312,0,0,0.219706,1,1,1,1.000017,112,112,0.219706,-1,"1151
",ex4.mat,1601,1.568548,1.452093,0.116455,0.074244,1.457604,-0.261617,0.820515,5.550446,5174.176637,5174.176637,5174.176637,5174.176637,9.99E-01,"1
"
ex5.mat,27,279,15,6,10.333333,96444546.62,1,9.5,1,25777851.38,25777851.38,7111118.222,7111118.222,9085342.198,7111118.222,9085342.198,0,0,954735.2362,1,1,3786955718,1.02248E+11,20,20,954735.2362,-1,"27
",ex5.mat,27,4359568.102,3789190.56,570377.5418,0.130833,1102213.12,1121.7421,0.998982,3377.951636,132277836.5,132277836.5,132277836.5,132277836.5,1.00E+00,"1
"
ex6.mat,1651,49062,62,2,29.716535,85068.40105,0,25.769231,1,28294.84574,28294.84574,513.489886,513.489886,1796.434227,513.489886,1793.414687,47.117908,104.113848,17.138005,0,0,1,1.110289,86,86,17.138005,-1,"1180
",ex6.mat,1651,449.342816,398.696337,50.64648,0.112712,322.918644,-0.020281,0.999937,19658.35749,5.04E+27,5.04E+27,5.04E+27,5.04E+27,1.00E+00,"0
"
ex8.mat,3096,90841,75,4,29.341408,33638115847,0,44.3125,0,7658415007,7658415007,59612707.24,59612707.24,424288766,59612707.24,424288766,0.885074,9.754966,2473648.258,0,0,1.000001,75954868.24,127,127,2473648.258,-1,"3096
",ex8.mat,3096,44066142.35,39172206.8,4893935.551,0.111059,43325488.74,7590.76781,0.999825,5160.506524,1.08E+11,1.08E+11,1.08E+11,1.08E+11,1.00E+00,"0
"
ex9.mat,3363,99471,50,10,29.578055,3.3169E+12,1,25.5,1,6.72209E+11,6.72209E+11,5815743840,5815743840,29555848540,5815743840,29555848540,0,0,199883602,1,1,3031108992,1,85,85,199883602,-1,"3363
",ex9.mat,3363,3787030256,3030402358,756627898.3,0.199795,3359061168,-56624201.06,0.983143,53.517795,4.08E+13,4.05E+13,4.08E+13,4.08E+13,1.00E+00,"1
"
fd12.mat,7500,28462,6,1,3.794933,1053580564,0,2535.3,0,0,0,128724006.1,108350416.7,158801570.2,64364876.4,112289667.2,64364876.4,112289667.2,0,0,0,1.000216,2119.94438,7025,2666,0,0,"0
",fd12.mat,7500,-474.916556,-155.177704,336.520398,0.684405,492.056714,141.546935,0.712336,1.096299,2.29E+12,2.29E+12,2.29E+12,2.29E+12,1.00E+00,"0
"
fpga_dcop_01.mat,1220,5892,36,1,4.829508,760.371087,0,149.666667,0,314.183874,314.183874,5.72732,5.727273,18.804809,5.727296,18.804809,0.000057,0.000124,0.257528,0,0,1.000001,1.000163,864,864,0.257528,-1,"1136
",fpga_dcop_01.mat,1220,2.871641,2.882521,0.01088,0.003789,2.871641,-0.656897,0.771247,4.388084,2.24E+34,2.24E+34,2.24E+34,2.24E+34,1.00E+00,"0
"
fpga_dcop_02.mat,1220,5892,36,1,4.829508,760.80895,0,149.666667,0,314.352651,314.352651,5.749963,5.749801,18.80842,5.749882,18.80842,0.001167,0.004472,0.257666,0,0,1.000001,1.000163,864,864,0.257666,-1,"1136
",fpga_dcop_02.mat,1220,2.881223,2.875105,0.006118,0.002123,2.871636,-0.795749,0.722893,3.613078,1.58E+17,1.58E+17,1.58E+17,1.58E+17,1.00E+00,"0
"
fpga_dcop_03.mat,1220,5892,36,1,4.829508,927.858326,0,149.666667,0,397.844429,397.844429,18.20666,18.206594,33.523203,18.206627,33.52319,0.020273,0.029831,0.326102,0,0,1.000001,1.000163,864,864,0.326102,-1,"1136
",fpga_dcop_03.mat,1220,12.283961,12.283784,0.000177,0.000014,8.076816,0.027193,0.996633,451.720498,2.74E+13,2.74E+13,2.74E+13,2.74E+13,1.00E+00,"0
"
fpga_dcop_04.mat,1220,5884,36,1,4.822951,904.538872,0,149.666667,0,385.548166,385.548166,13.702012,13.701472,30.014094,13.701742,30.010381,0.407443,0.472091,0.316023,0,0,1.000001,1.000163,864,864,0.316023,-1,"1136
",fpga_dcop_04.mat,1220,9.335671,8.810225,0.525446,0.056284,8.374187,0.009266,0.998894,950.858408,1.06E+14,1.06E+14,1.06E+14,1.06E+14,1.00E+00,"0
"
fpga_dcop_05.mat,1220,5852,36,1,4.796721,948.305821,0,149.666667,0,407.761714,407.761714,18.28359,18.283588,33.553522,18.283589,33.551341,0.313105,0.382531,0.334231,0,0,1.000001,1.000163,864,864,0.334231,-1,"1136
",fpga_dcop_05.mat,1220,12.342262,12.335137,0.007125,0.000577,8.390087,0.038947,0.995358,316.715063,2.74E+13,2.74E+13,2.74E+13,2.74E+13,1.00E+00,"0
"
fpga_dcop_06.mat,1220,5860,36,1,4.803279,868.088248,0,149.666667,0,360.97757,360.97757,11.989221,11.987738,24.679495,11.98848,24.205592,3.351105,4.813186,0.295883,0,0,1.000001,1.000163,864,864,0.295883,-1,"1136
",fpga_dcop_06.mat,1220,8.782506,8.808719,0.026213,0.002985,3.698785,0.027441,0.992581,321.00341,1.80E+13,1.80E+13,1.80E+13,1.80E+13,1.00E+00,"0
"
fpga_dcop_07.mat,1220,5855,36,1,4.79918,1683.042135,0,149.666667,0,566.927785,566.927785,416.669978,416.669978,370.448704,416.669978,301.154469,207.99237,215.727208,0.464695,0,0,1.000001,1.000163,864,864,0.464695,-1,"1136
",fpga_dcop_07.mat,1220,208.552102,208.552549,0.000446,0.000002,3.593871,0.029251,0.991861,7129.826997,6.25E+14,6.25E+14,6.25E+14,6.25E+14,1.00E+00,"0
"
fpga_dcop_08.mat,1220,5888,36,1,4.82623,843.440622,0,149.666667,0,354.741637,354.741637,27.572893,27.572714,26.60499,27.572804,26.589253,0.893781,0.914947,0.290772,0,0,1.000001,1.000163,864,864,0.290772,-1,"1136
",fpga_dcop_08.mat,1220,16.267429,16.279126,0.011697,0.000719,3.141353,0.044757,0.985752,363.723203,4.14E+13,4.14E+13,4.14E+13,4.14E+13,1.00E+00,"0
"
fpga_dcop_09.mat,1220,5888,36,1,4.82623,851.21111,0,149.666667,0,348.296681,348.296681,22.97474,22.97474,29.949838,22.97474,27.587275,11.270963,11.659119,0.285489,0,0,1.000001,1.000163,864,864,0.285489,-1,"1136
",fpga_dcop_09.mat,1220,11.590437,11.613099,0.022662,0.001955,2.963499,0.027775,0.990628,418.113977,3.45E+13,3.45E+13,3.45E+13,3.45E+13,1.00E+00,"0
"
fpga_dcop_10.mat,1220,5884,36,1,4.822951,790.814629,0,149.666667,0,329.38445,329.38445,9.457435,9.45733,20.214822,9.457382,20.214821,0.000965,0.003476,0.269987,0,0,1.000001,1.000163,864,864,0.269987,-1,"1136
",fpga_dcop_10.mat,1220,4.947726,4.953691,0.005965,0.001206,2.923367,-0.295589,0.898888,16.758734,1.42E+13,1.42E+13,1.42E+13,1.42E+13,1.00E+00,"0
"
fpga_dcop_11.mat,1220,5892,36,1,4.829508,778.370476,0,149.666667,0,323.134937,323.134937,7.641378,7.641378,19.436621,7.641378,19.436599,0.026893,0.029383,0.264865,0,0,1.000001,1.000163,864,864,0.264865,-1,"1136
",fpga_dcop_11.mat,1220,3.749692,3.613725,0.135966,0.036261,2.887305,-0.598729,0.792634,6.035662,1.15E+13,1.15E+13,1.15E+13,1.15E+13,1.00E+00,"0
"
fpga_dcop_12.mat,1220,5892,36,1,4.829508,782.585012,0,149.666667,0,325.271452,325.271452,10.551429,10.550882,20.708619,10.551156,20.708619,0.001003,0.003264,0.266616,0,0,1.000001,1.000163,864,864,0.266616,-1,"1136
",fpga_dcop_12.mat,1220,8.374127,8.362264,0.011863,0.001417,2.882642,0.015462,0.994636,540.835694,1.58E+13,1.58E+13,1.58E+13,1.58E+13,1.00E+00,"0
"
fpga_dcop_13.mat,1220,5892,36,1,4.829508,772.787507,0,149.666667,0,320.37232,320.37232,5.918504,5.918462,19.257273,5.918483,19.257272,0.001118,0.003311,0.2626,0,0,1.000001,1.000163,864,864,0.2626,-1,"1136
",fpga_dcop_13.mat,1220,3.661449,2.876127,0.785323,0.214484,2.874705,-0.733901,0.744704,3.918957,8.88E+12,8.88E+12,8.88E+12,8.88E+12,1.00E+00,"0
"
fpga_dcop_14.mat,1220,5892,36,1,4.829508,766.167762,0,149.666667,0,317.062991,317.062991,5.79618,5.795952,18.924646,5.796066,18.924646,0.001248,0.0033,0.259888,0,0,1.000001,1.000163,864,864,0.259888,-1,"1136
",fpga_dcop_14.mat,1220,2.900904,2.903249,0.002345,0.000808,2.871658,-0.771588,0.731309,3.762694,8.69E+12,8.69E+12,8.69E+12,8.69E+12,1.00E+00,"0
"
fpga_dcop_15.mat,1220,5892,36,1,4.829508,765.866991,0,149.666667,0,316.903705,316.903705,5.899119,5.898914,18.954228,5.899017,18.954223,0.012613,0.013979,0.259757,0,0,1.000001,1.000163,864,864,0.259757,-1,"1136
",fpga_dcop_15.mat,1220,2.946552,2.878105,0.068447,0.02323,2.871652,-0.759137,0.735644,3.791284,1.51E+13,1.51E+13,1.51E+13,1.51E+13,1.00E+00,"0
"
fpga_dcop_16.mat,1220,5892,36,1,4.829508,769.565098,0,149.666667,0,318.770039,318.770039,6.153592,6.153341,19.04853,6.153467,19.048529,0.003002,0.003609,0.261287,0,0,1.000001,1.000163,864,864,0.261287,-1,"1136
",fpga_dcop_16.mat,1220,3.068085,2.876584,0.191501,0.062417,2.871657,-0.761217,0.734921,3.778928,9.23E+12,9.23E+12,9.23E+12,9.23E+12,1.00E+00,"0
"
fpga_dcop_17.mat,1220,5892,36,1,4.829508,771.013558,0,149.666667,0,319.500173,319.500173,7.278679,7.278607,19.195392,7.278643,19.195392,0.000777,0.001608,0.261885,0,0,1.000001,1.000163,864,864,0.261885,-1,"1136
",fpga_dcop_17.mat,1220,3.733803,3.737694,0.003892,0.001042,2.871651,-0.492397,0.828532,7.59081,1.09E+13,1.09E+13,1.09E+13,1.09E+13,1.00E+00,"0
"
fpga_dcop_18.mat,1220,5892,36,1,4.829508,764.838501,0,149.666667,0,316.412533,316.412533,6.459892,6.459873,18.928562,6.459883,18.928562,0.000717,0.001788,0.259355,0,0,1.000001,1.000163,864,864,0.259355,-1,"1136
",fpga_dcop_18.mat,1220,3.209061,3.2102,0.001138,0.000355,2.871652,-0.661022,0.769811,4.85642,9.69E+12,9.69E+12,9.69E+12,9.69E+12,1.00E+00,"0
"
fpga_dcop_19.mat,1220,5892,36,1,4.829508,762.196837,0,149.666667,0,315.091714,315.091714,5.93199,5.931902,18.840168,5.931946,18.840168,0.000735,0.001853,0.258272,0,0,1.000001,1.000163,864,864,0.258272,-1,"1136
",fpga_dcop_19.mat,1220,2.960366,2.961248,0.000882,0.000298,2.87165,-0.781896,0.727719,3.787265,8.90E+12,8.90E+12,8.90E+12,8.90E+12,1.00E+00,"0
"
fpga_dcop_20.mat,1220,5892,36,1,4.829508,762.526269,0,149.666667,0,315.257781,315.257781,5.756763,5.756586,18.853656,5.756675,18.853656,0.000711,0.001489,0.258408,0,0,1.000001,1.000163,864,864,0.258408,-1,"1136
",fpga_dcop_20.mat,1220,2.884108,2.873385,0.010723,0.003718,2.871652,-0.716443,0.750512,4.010627,8.64E+12,8.64E+12,8.64E+12,8.64E+12,1.00E+00,"0
"
fpga_dcop_21.mat,1220,5892,36,1,4.829508,761.569764,0,149.666667,0,314.779952,314.779952,5.727397,5.727387,18.821565,5.727392,18.821564,0.000793,0.001581,0.258016,0,0,1.000001,1.000163,864,864,0.258016,-1,"1136
",fpga_dcop_21.mat,1220,2.871694,2.876076,0.004382,0.001526,2.871652,-0.65722,0.771135,4.376125,8.46E+12,8.46E+12,8.46E+12,8.46E+12,1.00E+00,"0
"
fpga_dcop_22.mat,1220,5892,36,1,4.829508,761.076687,0,149.666667,0,314.536578,314.536578,5.727437,5.727273,18.808507,5.727355,18.808507,0.000582,0.000743,0.257817,0,0,1.000001,1.000163,864,864,0.257817,-1,"1136
",fpga_dcop_22.mat,1220,2.871656,2.876587,0.004931,0.001717,2.871651,-0.758917,0.735721,3.790384,8.51E+12,8.51E+12,8.51E+12,8.51E+12,1.00E+00,"0
"
fpga_dcop_23.mat,1220,5892,36,1,4.829508,761.061178,0,149.666667,0,314.528629,314.528629,5.727394,5.727273,18.808211,5.727333,18.808211,0.000434,0.000699,0.25781,0,0,1.000001,1.000163,864,864,0.25781,-1,"1136
",fpga_dcop_23.mat,1220,2.871652,2.874028,0.002376,0.000828,2.87165,-0.670318,0.766574,4.287557,5.82E+12,5.82E+12,5.82E+12,5.82E+12,1.00E+00,"0
"
fpga_dcop_24.mat,1220,5892,36,1,4.829508,761.063557,0,149.666667,0,314.530047,314.530047,5.727393,5.727273,18.808178,5.727333,18.808178,0.000591,0.000847,0.257812,0,0,1.000001,1.000163,864,864,0.257812,-1,"1136
",fpga_dcop_24.mat,1220,2.871652,2.874053,0.002401,0.000836,2.871651,-0.629553,0.78077,4.565232,8.51E+12,8.51E+12,8.51E+12,8.51E+12,1.00E+00,"0
"
fpga_dcop_25.mat,1220,5892,36,1,4.829508,761.057189,0,149.666667,0,314.52772,314.52772,5.727537,5.727282,18.808155,5.727409,18.808155,0.000265,0.000417,0.25781,0,0,1.000001,1.000163,864,864,0.25781,-1,"1136
",fpga_dcop_25.mat,1220,2.871659,2.873227,0.001567,0.000546,2.871652,-0.79378,0.723581,3.619675,8.51E+12,8.51E+12,8.51E+12,8.51E+12,1.00E+00,"0
"
fpga_dcop_26.mat,1220,5892,36,1,4.829508,761.060058,0,149.666667,0,314.529172,314.529172,5.727811,5.727749,18.808195,5.72778,18.808195,0.000421,0.000513,0.257811,0,0,1.000001,1.000163,864,864,0.257811,-1,"1136
",fpga_dcop_26.mat,1220,2.87185,2.872051,0.000201,0.00007,2.871652,-0.789418,0.7251,3.638187,8.42E+12,8.42E+12,8.42E+12,8.42E+12,1.00E+00,"0
"
fpga_dcop_27.mat,1220,5892,36,1,4.829508,761.074453,0,149.666667,0,314.536464,314.536464,5.735498,5.735455,18.808714,5.735476,18.808714,0.000414,0.000507,0.257817,0,0,1.000001,1.000163,864,864,0.257817,-1,"1136
",fpga_dcop_27.mat,1220,2.875123,2.879827,0.004704,0.001636,2.871652,-0.768481,0.732391,3.747427,8.43E+12,8.43E+12,8.43E+12,8.43E+12,1.00E+00,"0
"
fpga_dcop_28.mat,1220,5892,36,1,4.829508,761.06225,0,149.666667,0,314.530906,314.530906,5.730141,5.730136,18.80835,5.730139,18.80835,0.000098,0.000126,0.257812,0,0,1.000001,1.000163,864,864,0.257812,-1,"1136
",fpga_dcop_28.mat,1220,2.872865,2.87382,0.000955,0.000333,2.87165,-0.789357,0.725121,3.64071,8.43E+12,8.43E+12,8.43E+12,8.43E+12,1.00E+00,"0
"
fpga_dcop_29.mat,1220,5892,36,1,4.829508,761.059688,0,149.666667,0,314.529352,314.529352,5.728187,5.728185,18.808222,5.728186,18.808222,0.000397,0.000419,0.257811,0,0,1.000001,1.000163,864,864,0.257811,-1,"1136
",fpga_dcop_29.mat,1220,2.872038,2.87166,0.000378,0.000132,2.871652,-0.780228,0.7283,3.680541,7.99E+12,7.99E+12,7.99E+12,7.99E+12,1.00E+00,"0
"
fpga_dcop_30.mat,1220,5892,36,1,4.829508,761.057668,0,149.666667,0,314.528501,314.528501,5.727495,5.727493,18.808174,5.727494,18.808174,0.000279,0.000297,0.25781,0,0,1.000001,1.000163,864,864,0.25781,-1,"1136
",fpga_dcop_30.mat,1220,2.871745,2.87669,0.004945,0.001722,2.871652,-0.727891,0.746525,3.952089,8.51E+12,8.51E+12,8.51E+12,8.51E+12,1.00E+00,"0
"
